transaction_id,target,transaction_amount,merchant_country,cardholder_country,is_foreign,transaction_hour,account_age_days,days_since_last,txn_count_30days,high_risk_amount,high_risk_country,new_account,dormant_reactivation
958,0,56,US,US,0,19,1288,24,1,0,0,0,0
959,0,576,US,US,0,8,11,65,14,0,0,1,0
960,1,2675,NG,US,1,21,21,7,27,1,1,1,0
961,1,1649,US,US,0,23,878,38,11,1,0,0,0
962,0,731,US,US,0,21,1023,89,5,0,0,0,1
963,0,1024,US,US,0,10,2413,49,5,0,0,0,0
964,1,187,TH,US,1,1,1207,25,28,0,1,0,0
965,0,715,US,US,0,22,2073,25,5,0,0,0,0
966,0,411,US,US,0,11,2567,66,8,0,0,0,1
967,1,1707,CN,US,1,15,21,18,6,1,1,1,0
968,0,67,US,US,0,17,1182,35,13,0,0,0,0
969,1,1963,TH,US,1,0,28,57,12,1,1,1,0
970,1,503,CN,US,1,22,1691,7,10,0,1,0,0
971,0,191,US,US,0,10,1501,88,2,0,0,0,1
972,1,991,PH,US,1,20,470,37,9,0,1,0,0
973,1,762,US,US,0,2,29,56,4,0,0,1,0
974,0,20,US,US,0,10,339,7,4,0,0,0,0
975,0,73,US,US,0,20,19,19,7,0,0,1,0
976,1,138,VN,US,1,0,362,6,21,0,1,0,0
977,0,79,US,US,0,8,50,68,4,0,0,0,0
978,0,36,US,US,0,18,2018,24,7,0,0,0,0
979,1,3035,US,US,0,2,7,3,17,1,0,1,0
980,1,1647,US,US,0,10,1775,5,3,1,0,0,0
981,1,70,NG,US,1,19,26,39,4,0,1,1,0
982,0,71,US,US,0,5,1564,47,9,0,0,0,0
983,1,80,VN,US,1,0,18,7,1,0,1,1,0
984,1,3575,BR,US,1,3,30,10,8,1,1,1,0
985,0,572,US,US,0,1,1370,3,15,0,0,0,0
986,0,135,US,US,0,17,2634,15,1,0,0,0,0
987,0,167,CA,CA,0,21,2549,40,4,0,0,0,0
988,0,227,US,US,0,9,2406,22,1,0,0,0,0
989,0,235,US,US,0,19,799,78,3,0,0,0,1
990,1,440,CN,US,1,23,870,3,5,0,1,0,0
991,0,88,US,US,0,18,2708,3,3,0,0,0,0
992,1,46,US,US,0,21,11,7,8,0,0,1,0
993,1,160,VN,US,1,1,1452,2,8,0,1,0,0
994,0,67,US,US,0,9,3092,33,2,0,0,0,0
995,0,434,US,US,0,6,1373,27,1,0,0,0,0
996,1,25,NG,US,1,3,29,41,5,0,1,1,0
997,0,74,US,US,0,20,2023,34,4,0,0,0,0
998,0,63,US,US,0,19,2651,6,4,0,0,0,0
999,0,7,GB,US,1,16,144,64,10,0,0,0,0
1000,0,210,US,US,0,3,24,26,2,0,0,1,0
1001,1,1094,KP,US,1,21,1082,30,18,0,1,0,0
1002,1,721,BR,US,1,12,23,1,27,0,1,1,0
1003,0,45,US,US,0,22,1616,3,1,0,0,0,0
1004,0,126,US,US,0,9,2120,61,3,0,0,0,1
1005,0,102,US,US,0,16,3050,11,1,0,0,0,0
1006,1,2190,BR,US,1,3,5,30,4,1,1,1,0
1007,0,328,US,US,0,8,17,26,5,0,0,1,0
1008,1,436,NG,US,1,3,1480,44,2,0,1,0,0
1009,1,1467,ID,US,1,0,61,1,7,0,1,0,0
1010,1,551,ID,US,1,0,1189,2,6,0,1,0,0
1011,1,136,TH,US,1,0,889,5,23,0,1,0,0
1012,0,29,US,US,0,11,713,17,2,0,0,0,0
1013,0,57,US,US,0,5,3544,70,5,0,0,0,1
1014,1,164,US,US,0,3,17,2,19,0,0,1,0
1015,0,672,US,US,0,16,1907,87,3,0,0,0,1
1016,0,624,US,US,0,19,21,88,15,0,0,1,0
1017,0,92,US,US,0,0,2324,62,11,0,0,0,1
1018,0,53,US,US,0,6,1710,59,3,0,0,0,0
1019,1,1089,KP,US,1,17,779,22,9,0,1,0,0
1020,0,50,US,US,0,0,2978,82,5,0,0,0,1
1021,1,387,KP,US,1,21,1820,12,10,0,1,0,0
1022,0,61,US,CA,1,0,707,20,2,0,0,0,0
1023,0,290,US,US,0,8,2536,69,11,0,0,0,1
1024,0,69,US,US,0,8,2056,49,7,0,0,0,0
1025,0,45,US,US,0,15,3341,28,1,0,0,0,0
1026,1,61,CN,US,1,23,21,7,5,0,1,1,0
1027,0,105,US,AU,1,10,487,72,5,0,0,0,1
1028,1,495,US,US,0,19,13,4,8,0,0,1,0
1029,1,1221,RU,US,1,19,27,16,9,0,1,1,0
1030,0,33,US,US,0,1,1414,9,3,0,0,0,0
1031,0,14,US,US,0,15,2080,51,3,0,0,0,0
1032,0,24,US,US,0,9,25,51,14,0,0,1,0
1033,0,26,US,US,0,8,1725,4,4,0,0,0,0
1034,1,124,BR,US,1,2,386,46,10,0,1,0,0
1035,0,33,CA,US,1,14,2,33,8,0,0,1,0
1036,1,72,CN,US,1,0,18,1,2,0,1,1,0
1037,0,81,US,CA,1,10,983,36,5,0,0,0,0
1038,0,214,US,US,0,16,175,43,5,0,0,0,0
1039,1,609,CN,US,1,18,13,7,17,0,1,1,0
1040,1,103,ID,US,1,0,1078,6,25,0,1,0,0
1041,0,73,US,US,0,2,240,53,9,0,0,0,0
1042,1,152,ID,US,1,0,282,5,16,0,1,0,0
1043,1,1660,US,US,0,20,19,30,15,1,0,1,0
1044,1,120,BR,US,1,16,774,60,8,0,1,0,0
1045,0,26,US,US,0,15,3424,43,8,0,0,0,0
1046,1,139,RU,US,1,3,106,7,6,0,1,0,0
1047,0,108,US,US,0,16,3248,1,3,0,0,0,0
1048,0,36,US,US,0,16,3062,59,10,0,0,0,0
1049,0,74,CA,US,1,8,2276,22,10,0,0,0,0
1050,0,68,US,GB,1,19,2201,32,11,0,0,0,0
1051,1,1212,ID,US,1,9,351,6,7,0,1,0,0
1052,1,59,US,US,0,2,1655,30,14,0,0,0,0
1053,1,37,PH,US,1,23,918,6,9,0,1,0,0
1054,0,232,CA,US,1,15,317,30,10,0,0,0,0
1055,0,260,US,US,0,21,2039,20,1,0,0,0,0
1056,1,2803,TH,US,1,13,254,37,22,1,1,0,0
1057,0,24,US,US,0,7,2751,12,1,0,0,0,0
1058,0,44,US,US,0,19,967,29,1,0,0,0,0
1059,0,65,US,US,0,9,2729,23,1,0,0,0,0
1060,0,41,US,US,0,14,3590,26,2,0,0,0,0
1061,1,47,US,US,0,21,654,54,7,0,0,0,0
1062,1,107,TH,US,1,21,1734,4,18,0,1,0,0
1063,1,248,US,US,0,0,1592,4,5,0,0,0,0
1064,1,2246,US,US,0,20,23,28,7,1,0,1,0
1065,0,125,US,US,0,13,2987,79,7,0,0,0,1
1066,0,38,US,US,0,15,1123,4,5,0,0,0,0
1067,0,31,US,US,0,10,1028,29,11,0,0,0,0
1068,1,2019,US,US,0,22,6,1,11,1,0,1,0
1069,1,128,VN,US,1,22,12,45,18,0,1,1,0
1070,1,166,US,US,0,1,1069,1,29,0,0,0,0
1071,1,1786,NG,US,1,2,142,12,5,1,1,0,0
1072,0,87,US,US,0,11,2638,88,1,0,0,0,1
1073,1,181,PH,CA,1,20,1082,4,22,0,1,0,0
1074,0,77,US,US,0,12,1384,72,10,0,0,0,1
1075,1,486,ID,GB,1,3,2,1,19,0,1,1,0
1076,0,497,AU,US,1,7,1613,16,5,0,0,0,0
1077,0,48,AU,US,1,13,3151,30,12,0,0,0,0
1078,1,323,ID,US,1,12,1785,2,16,0,1,0,0
1079,0,60,US,US,0,21,2500,37,7,0,0,0,0
1080,1,143,CN,US,1,1,947,6,21,0,1,0,0
1081,0,124,US,US,0,18,1754,80,15,0,0,0,1
1082,1,148,US,US,0,2,527,2,26,0,0,0,0
1083,0,45,US,US,0,19,3476,46,2,0,0,0,0
1084,1,2734,US,US,0,1,586,44,3,1,0,0,0
1085,1,62,KP,US,1,15,1509,1,10,0,1,0,0
1086,0,189,US,CA,1,18,2998,68,2,0,0,0,1
1087,0,55,US,US,0,10,3197,47,5,0,0,0,0
1088,1,445,NG,US,1,2,16,5,10,0,1,1,0
1089,0,7,US,US,0,21,3154,77,11,0,0,0,1
1090,1,1084,US,US,0,2,1346,5,6,0,0,0,0
1091,0,72,US,US,0,15,900,29,3,0,0,0,0
1092,1,1995,US,US,0,10,20,7,7,1,0,1,0
1093,0,56,US,US,0,20,2238,47,2,0,0,0,0
1094,0,137,US,US,0,17,875,60,14,0,0,0,0
1095,0,132,US,US,0,8,12,19,5,0,0,1,0
1096,1,111,US,US,0,22,18,16,5,0,0,1,0
1097,1,713,US,US,0,23,1609,20,29,0,0,0,0
1098,1,132,KP,US,1,1,489,19,5,0,1,0,0
1099,1,99,US,US,0,19,3,6,9,0,0,1,0
1100,0,458,US,US,0,1,3633,77,1,0,0,0,1
1101,0,57,US,US,0,8,3247,72,3,0,0,0,1
1102,0,59,US,US,0,8,2233,89,6,0,0,0,1
1103,0,20,US,US,0,19,760,49,9,0,0,0,0
1104,0,181,US,US,0,11,8,42,2,0,0,1,0
1105,0,80,US,US,0,22,3086,34,5,0,0,0,0
1106,1,137,PH,US,1,20,973,18,4,0,1,0,0
1107,1,584,US,US,0,1,5,1,5,0,0,1,0
1108,0,48,US,US,0,22,1951,43,3,0,0,0,0
1109,0,24,US,GB,1,8,1817,50,13,0,0,0,0
1110,0,454,US,US,0,16,1,10,4,0,0,1,0
1111,1,116,NG,US,1,19,7,4,14,0,1,1,0
1112,1,515,US,US,0,9,755,6,9,0,0,0,0
1113,0,43,US,US,0,10,1735,27,10,0,0,0,0
1114,1,91,ID,US,1,16,355,2,9,0,1,0,0
1115,0,49,US,US,0,17,13,5,2,0,0,1,0
1116,1,198,CN,GB,1,22,1379,12,2,0,1,0,0
1117,0,36,US,US,0,20,1341,33,15,0,0,0,0
1118,1,2533,RU,CA,1,1,1542,4,13,1,1,0,0
1119,1,81,VN,GB,1,19,12,23,4,0,1,1,0
1120,0,45,US,US,0,10,12,46,10,0,0,1,0
1121,0,5,DE,US,1,14,3578,10,11,0,0,0,0
1122,1,2270,CN,US,1,22,273,3,4,1,1,0,0
1123,0,341,US,US,0,21,213,17,5,0,0,0,0
1124,0,44,US,US,0,16,2280,30,1,0,0,0,0
1125,0,60,US,US,0,0,1519,77,14,0,0,0,1
1126,1,2695,RU,US,1,23,28,3,11,1,1,1,0
1127,0,41,US,US,0,18,866,35,12,0,0,0,0
1128,1,2014,US,US,0,13,11,28,1,1,0,1,0
1129,0,149,US,US,0,16,1463,3,2,0,0,0,0
1130,1,67,NG,US,1,18,1709,36,22,0,1,0,0
1131,1,281,ID,US,1,23,1595,2,7,0,1,0,0
1132,0,516,US,US,0,17,1448,90,8,0,0,0,1
1133,0,9,US,US,0,12,1912,65,7,0,0,0,1
1134,0,70,US,US,0,15,595,83,11,0,0,0,1
1135,0,24,US,US,0,11,22,2,10,0,0,1,0
1136,1,170,US,US,0,3,1414,53,5,0,0,0,0
1137,1,499,TH,US,1,18,22,3,8,0,1,1,0
1138,0,10,US,US,0,9,9,39,7,0,0,1,0
1139,1,298,US,US,0,21,23,6,6,0,0,1,0
1140,0,278,US,US,0,12,399,71,15,0,0,0,1
1141,1,470,ID,US,1,19,13,6,21,0,1,1,0
1142,0,76,US,US,0,10,2940,77,7,0,0,0,1
1143,0,65,US,US,0,23,646,35,11,0,0,0,0
1144,0,450,US,US,0,12,3638,1,12,0,0,0,0
1145,1,85,TH,US,1,23,23,44,4,0,1,1,0
1146,0,67,US,US,0,17,614,43,12,0,0,0,0
1147,0,229,AU,US,1,21,3069,70,10,0,0,0,1
1148,1,948,VN,US,1,20,23,28,30,0,1,1,0
1149,0,225,US,US,0,22,2015,29,6,0,0,0,0
1150,1,161,US,US,0,21,1118,7,5,0,0,0,0
1151,0,62,US,US,0,18,2321,20,5,0,0,0,0
1152,0,41,US,US,0,12,196,52,1,0,0,0,0
1153,1,441,US,US,0,23,1151,7,26,0,0,0,0
1154,1,43,NG,US,1,19,7,40,24,0,1,1,0
1155,1,361,US,US,0,22,912,4,26,0,0,0,0
1156,1,103,BR,US,1,2,14,7,5,0,1,1,0
1157,1,1490,RU,US,1,11,1534,2,4,0,1,0,0
1158,1,500,US,US,0,9,757,19,18,0,0,0,0
1159,0,49,US,US,0,20,343,89,3,0,0,0,1
1160,0,64,MX,US,1,22,1590,16,3,0,0,0,0
1161,1,102,PH,US,1,23,8,5,8,0,1,1,0
1162,0,51,US,US,0,14,1073,9,14,0,0,0,0
1163,0,37,US,US,0,14,733,73,2,0,0,0,1
1164,1,100,NG,US,1,22,29,5,15,0,1,1,0
1165,1,144,ID,US,1,19,6,7,19,0,1,1,0
1166,1,155,BR,US,1,13,968,7,11,0,1,0,0
1167,0,163,CA,US,1,12,1842,8,2,0,0,0,0
1168,0,80,US,US,0,18,3301,15,2,0,0,0,0
1169,0,181,US,US,0,18,908,63,2,0,0,0,1
1170,0,13,AU,US,1,3,1233,24,1,0,0,0,0
1171,0,157,US,US,0,18,569,11,5,0,0,0,0
1172,0,55,MX,US,1,9,3,79,7,0,0,1,0
1173,0,187,US,US,0,16,9,12,3,0,0,1,0
1174,0,114,US,US,0,10,2619,39,9,0,0,0,0
1175,0,40,AU,US,1,10,2442,32,11,0,0,0,0
1176,1,86,NG,GB,1,2,13,52,13,0,1,1,0
1177,1,3130,TH,US,1,1,572,5,18,1,1,0,0
1178,1,241,US,US,0,19,1373,18,17,0,0,0,0
1179,0,30,US,US,0,6,2155,9,8,0,0,0,0
1180,0,4,AU,US,1,8,2939,25,5,0,0,0,0
1181,0,1,US,US,0,11,3037,79,5,0,0,0,1
1182,0,85,US,US,0,15,261,54,12,0,0,0,0
1183,0,69,FR,US,1,13,2182,24,6,0,0,0,0
1184,0,31,US,US,0,22,85,56,1,0,0,0,0
1185,1,1220,US,US,0,2,226,4,7,0,0,0,0
1186,0,240,US,US,0,8,29,48,4,0,0,1,0
1187,0,96,US,US,0,22,2149,78,5,0,0,0,1
1188,1,109,US,US,0,0,561,4,21,0,0,0,0
1189,0,70,US,AU,1,12,2719,69,2,0,0,0,1
1190,1,1589,ID,US,1,3,1209,20,17,1,1,0,0
1191,0,194,US,AU,1,18,3584,60,1,0,0,0,0
1192,0,38,US,US,0,16,7,76,2,0,0,1,0
1193,0,74,US,US,0,17,4,12,1,0,0,1,0
1194,0,117,US,US,0,16,403,17,6,0,0,0,0
1195,0,55,US,US,0,15,174,60,5,0,0,0,0
1196,0,55,US,US,0,10,405,57,6,0,0,0,0
1197,0,51,US,US,0,18,1507,85,7,0,0,0,1
1198,0,90,US,US,0,8,488,31,2,0,0,0,0
1199,0,111,AU,US,1,22,2227,26,14,0,0,0,0
1200,1,111,RU,US,1,21,20,2,1,0,1,1,0
1201,0,36,US,CA,1,16,446,49,8,0,0,0,0
1202,0,47,US,US,0,13,2739,53,5,0,0,0,0
1203,1,118,US,US,0,3,9,47,9,0,0,1,0
1204,1,3498,ID,US,1,2,1442,16,18,1,1,0,0
1205,0,29,US,US,0,19,2947,29,4,0,0,0,0
1206,0,84,CA,US,1,3,3648,5,7,0,0,0,0
1207,0,73,US,US,0,17,383,90,3,0,0,0,1
1208,1,187,BR,US,1,20,1403,4,1,0,1,0,0
1209,0,40,US,US,0,11,2107,67,2,0,0,0,1
1210,0,67,US,US,0,17,26,59,5,0,0,1,0
1211,1,760,TH,US,1,1,30,12,12,0,1,1,0
1212,1,3573,RU,US,1,18,276,3,19,1,1,0,0
1213,0,44,US,US,0,22,2817,13,9,0,0,0,0
1214,1,361,US,US,0,21,1419,6,17,0,0,0,0
1215,0,274,US,US,0,16,475,75,14,0,0,0,1
1216,0,26,US,US,0,8,870,57,15,0,0,0,0
1217,1,2032,KP,US,1,1,25,58,14,1,1,1,0
1218,1,1750,TH,US,1,19,28,1,2,1,1,1,0
1219,0,18,US,US,0,16,30,51,3,0,0,1,0
1220,0,61,US,GB,1,17,1092,10,10,0,0,0,0
1221,0,27,MX,US,1,21,1001,76,5,0,0,0,1
1222,0,727,US,US,0,20,1938,62,5,0,0,0,1
1223,0,64,US,US,0,21,2389,39,3,0,0,0,0
1224,1,1936,RU,US,1,23,28,31,20,1,1,1,0
1225,0,165,US,US,0,19,2760,36,5,0,0,0,0
1226,1,391,US,US,0,1,390,5,15,0,0,0,0
1227,0,51,US,US,0,22,1974,22,9,0,0,0,0
1228,0,11,US,US,0,21,1,13,6,0,0,1,0
1229,1,563,RU,CA,1,3,1058,54,8,0,1,0,0
1230,1,238,ID,US,1,10,30,1,8,0,1,1,0
1231,1,200,BR,US,1,12,26,7,24,0,1,1,0
1232,0,517,US,US,0,10,469,49,2,0,0,0,0
1233,1,993,NG,US,1,0,1095,5,22,0,1,0,0
1234,1,37,CN,US,1,18,882,57,2,0,1,0,0
1235,1,2311,US,US,0,9,1320,16,20,1,0,0,0
1236,0,24,US,US,0,12,848,64,2,0,0,0,1
1237,0,688,US,US,0,20,2844,74,3,0,0,0,1
1238,1,160,RU,US,1,1,375,4,27,0,1,0,0
1239,1,2586,BR,US,1,10,784,17,22,1,1,0,0
1240,1,403,BR,US,1,9,12,1,5,0,1,1,0
1241,0,13,US,US,0,19,879,85,6,0,0,0,1
1242,0,60,US,US,0,21,2506,22,10,0,0,0,0
1243,1,42,TH,US,1,1,11,17,10,0,1,1,0
1244,0,71,US,US,0,16,1047,20,5,0,0,0,0
1245,0,22,US,US,0,12,1586,22,2,0,0,0,0
1246,0,207,CA,US,1,20,150,15,5,0,0,0,0
1247,0,19,US,US,0,22,6,82,2,0,0,1,0
1248,1,90,US,US,0,3,764,4,27,0,0,0,0
1249,0,230,US,US,0,16,2969,5,2,0,0,0,0
1250,1,537,CN,US,1,19,17,3,16,0,1,1,0
1251,0,158,US,US,0,15,490,14,15,0,0,0,0
1252,0,87,US,US,0,11,3185,17,2,0,0,0,0
1253,0,54,US,US,0,21,441,50,2,0,0,0,0
1254,0,29,AU,US,1,17,2607,45,3,0,0,0,0
1255,1,2372,NG,US,1,0,1,7,4,1,1,1,0
1256,0,62,US,US,0,22,659,88,4,0,0,0,1
1257,0,35,US,US,0,14,1089,67,6,0,0,0,1
1258,1,615,ID,US,1,1,1369,17,16,0,1,0,0
1259,1,66,US,US,0,0,36,23,7,0,0,0,0
1260,1,2356,US,US,0,19,540,7,7,1,0,0,0
1261,1,230,PH,US,1,20,29,21,22,0,1,1,0
1262,0,70,GB,US,1,15,3277,1,1,0,0,0,0
1263,0,78,US,US,0,17,3152,35,4,0,0,0,0
1264,1,683,US,US,0,13,1535,6,28,0,0,0,0
1265,1,95,KP,US,1,20,691,3,3,0,1,0,0
1266,0,81,US,US,0,11,1334,33,1,0,0,0,0
1267,1,3037,US,US,0,18,1093,6,29,1,0,0,0
1268,0,47,US,US,0,17,396,74,4,0,0,0,1
1269,0,74,US,US,0,8,579,13,4,0,0,0,0
1270,1,1049,RU,US,1,18,518,5,22,0,1,0,0
1271,0,38,US,US,0,21,883,14,11,0,0,0,0
1272,1,532,ID,US,1,20,260,6,15,0,1,0,0
1273,0,44,US,US,0,18,2505,64,10,0,0,0,1
1274,0,66,US,US,0,15,908,65,11,0,0,0,1
1275,1,2470,US,US,0,3,27,15,5,1,0,1,0
1276,0,687,US,US,0,3,2275,58,15,0,0,0,0
1277,1,3113,TH,US,1,3,4,5,14,1,1,1,0
1278,0,32,US,US,0,10,1343,7,5,0,0,0,0
1279,0,66,US,US,0,8,3076,49,1,0,0,0,0
1280,0,45,US,US,0,10,1607,69,4,0,0,0,1
1281,1,2376,KP,US,1,0,30,5,23,1,1,1,0
1282,0,25,DE,US,1,22,2115,4,5,0,0,0,0
1283,1,60,US,US,0,20,209,40,17,0,0,0,0
1284,0,61,US,US,0,9,2469,5,14,0,0,0,0
1285,0,54,US,US,0,22,6,78,8,0,0,1,0
1286,1,407,US,US,0,3,1304,33,8,0,0,0,0
1287,1,280,ID,US,1,23,16,4,1,0,1,1,0
1288,1,2326,KP,US,1,13,11,6,28,1,1,1,0
1289,1,2353,KP,CA,1,9,623,1,3,1,1,0,0
1290,0,25,US,US,0,10,2990,68,3,0,0,0,1
1291,0,70,US,US,0,14,18,61,4,0,0,1,0
1292,0,11,US,US,0,17,344,77,6,0,0,0,1
1293,0,53,JP,US,1,8,509,55,7,0,0,0,0
1294,0,56,US,US,0,8,1883,71,4,0,0,0,1
1295,0,84,US,AU,1,15,319,26,2,0,0,0,0
1296,1,530,BR,US,1,21,3,25,29,0,1,1,0
1297,0,6,US,US,0,12,21,51,3,0,0,1,0
1298,0,34,US,US,0,8,1266,34,3,0,0,0,0
1299,0,41,DE,US,1,19,46,24,7,0,0,0,0
1300,0,61,US,US,0,10,876,63,5,0,0,0,1
1301,1,2740,NG,US,1,0,698,3,8,1,1,0,0
1302,1,229,VN,US,1,23,30,5,4,0,1,1,0
1303,0,54,US,US,0,13,3118,14,4,0,0,0,0
1304,0,72,US,US,0,18,2040,44,14,0,0,0,0
1305,1,102,CN,US,1,21,804,41,22,0,1,0,0
1306,0,11,US,US,0,22,885,53,11,0,0,0,0
1307,0,69,US,US,0,23,1729,89,5,0,0,0,1
1308,1,839,US,US,0,3,962,7,27,0,0,0,0
1309,0,53,US,US,0,6,3514,29,4,0,0,0,0
1310,0,649,US,US,0,21,3192,14,5,0,0,0,0
1311,0,48,US,US,0,13,3638,51,10,0,0,0,0
1312,0,47,US,US,0,14,194,70,4,0,0,0,1
1313,0,27,US,US,0,15,2918,80,12,0,0,0,1
1314,1,703,CN,US,1,20,534,49,8,0,1,0,0
1315,1,14,US,US,0,21,1442,1,22,0,0,0,0
1316,1,2316,CN,US,1,15,1749,29,7,1,1,0,0
1317,1,2407,US,CA,1,21,1280,14,27,1,0,0,0
1318,0,56,US,US,0,11,2810,78,2,0,0,0,1
1319,0,84,US,AU,1,10,1916,10,14,0,0,0,0
1320,1,112,US,US,0,3,7,54,6,0,0,1,0
1321,0,301,US,US,0,5,3029,83,2,0,0,0,1
1322,0,98,US,US,0,21,3079,59,2,0,0,0,0
1323,0,41,US,US,0,20,3184,77,1,0,0,0,1
1324,0,80,US,US,0,17,1313,41,3,0,0,0,0
1325,1,661,US,US,0,20,337,47,23,0,0,0,0
1326,0,182,GB,US,1,11,1431,85,4,0,0,0,1
1327,0,157,US,US,0,13,2364,73,10,0,0,0,1
1328,1,2381,US,US,0,0,26,3,8,1,0,1,0
1329,0,67,US,US,0,19,3284,76,2,0,0,0,1
1330,0,26,US,US,0,0,1367,34,15,0,0,0,0
1331,0,157,US,US,0,9,1749,35,8,0,0,0,0
1332,0,8,US,US,0,5,1747,39,11,0,0,0,0
1333,0,45,US,US,0,11,326,25,5,0,0,0,0
1334,0,36,US,US,0,13,1443,48,13,0,0,0,0
1335,0,14,US,US,0,14,1171,43,10,0,0,0,0
1336,0,6,US,US,0,9,29,24,4,0,0,1,0
1337,1,809,BR,US,1,3,27,59,6,0,1,1,0
1338,0,56,US,US,0,17,2247,68,4,0,0,0,1
1339,0,34,US,US,0,19,1204,18,6,0,0,0,0
1340,0,75,US,US,0,18,2737,47,3,0,0,0,0
1341,0,79,US,US,0,22,556,55,5,0,0,0,0
1342,1,103,US,US,0,13,10,3,17,0,0,1,0
1343,1,617,VN,US,1,22,567,4,8,0,1,0,0
1344,1,1567,NG,US,1,21,6,58,18,1,1,1,0
1345,0,589,US,US,0,4,870,75,1,0,0,0,1
1346,1,2713,RU,US,1,22,68,30,2,1,1,0,0
1347,1,82,PH,US,1,23,1647,3,24,0,1,0,0
1348,0,48,US,US,0,21,3499,54,10,0,0,0,0
1349,0,238,US,US,0,10,1198,90,3,0,0,0,1
1350,0,62,US,US,0,21,120,71,7,0,0,0,0
1351,1,647,PH,US,1,3,7,20,7,0,1,1,0
1352,0,57,US,US,0,10,3380,24,2,0,0,0,0
1353,1,144,US,US,0,22,21,4,13,0,0,1,0
1354,0,60,US,US,0,22,1168,28,7,0,0,0,0
1355,0,134,US,US,0,10,1762,51,15,0,0,0,0
1356,0,27,US,US,0,18,2664,2,15,0,0,0,0
1357,1,829,US,US,0,21,30,37,30,0,0,1,0
1358,0,203,US,US,0,20,3608,46,10,0,0,0,0
1359,0,61,US,US,0,5,1678,34,14,0,0,0,0
1360,1,309,ID,US,1,12,410,2,30,0,1,0,0
1361,0,67,US,US,0,10,2716,53,13,0,0,0,0
1362,1,459,TH,US,1,2,685,1,15,0,1,0,0
1363,1,151,ID,US,1,0,659,4,26,0,1,0,0
1364,0,15,US,US,0,13,1669,41,6,0,0,0,0
1365,0,50,AU,US,1,2,719,41,8,0,0,0,0
1366,0,84,US,US,0,0,440,3,8,0,0,0,0
1367,0,101,US,US,0,8,1600,69,13,0,0,0,1
1368,1,820,ID,US,1,17,1535,26,3,0,1,0,0
1369,0,171,US,US,0,18,1847,82,7,0,0,0,1
1370,0,218,MX,US,1,15,3058,30,4,0,0,0,0
1371,1,2164,US,US,0,9,5,2,26,1,0,1,0
1372,0,175,US,GB,1,20,2870,87,1,0,0,0,1
1373,0,51,US,US,0,10,712,56,4,0,0,0,0
1374,1,172,PH,US,1,15,16,2,19,0,1,1,0
1375,1,144,BR,US,1,2,225,7,4,0,1,0,0
1376,1,132,US,US,0,22,1167,3,18,0,0,0,0
1377,1,137,PH,US,1,10,1368,1,5,0,1,0,0
1378,1,64,BR,US,1,18,756,1,12,0,1,0,0
1379,0,76,US,US,0,15,2235,39,3,0,0,0,0
1380,0,41,US,US,0,8,1725,32,1,0,0,0,0
1381,0,226,US,US,0,13,1768,44,5,0,0,0,0
1382,1,2467,US,US,0,20,8,29,6,1,0,1,0
1383,1,11,US,CA,1,0,14,2,6,0,0,1,0
1384,1,127,RU,US,1,20,1819,7,16,0,1,0,0
1385,0,190,US,US,0,13,1192,46,12,0,0,0,0
1386,0,43,US,US,0,11,1108,80,10,0,0,0,1
1387,1,2540,ID,US,1,19,198,37,3,1,1,0,0
1388,1,85,US,US,0,20,11,6,22,0,0,1,0
1389,0,98,US,US,0,17,569,17,15,0,0,0,0
1390,0,45,US,US,0,13,225,41,5,0,0,0,0
1391,0,588,US,US,0,5,1553,80,1,0,0,0,1
1392,1,3913,CN,US,1,22,27,32,16,1,1,1,0
1393,1,640,RU,GB,1,19,508,3,18,0,1,0,0
1394,0,147,US,US,0,21,25,33,9,0,0,1,0
1395,1,73,PH,US,1,20,6,1,29,0,1,1,0
1396,0,99,US,US,0,16,2287,21,1,0,0,0,0
1397,1,511,US,US,0,10,23,21,3,0,0,1,0
1398,0,444,US,US,0,4,7,88,8,0,0,1,0
1399,1,123,RU,US,1,16,14,2,18,0,1,1,0
1400,0,232,US,US,0,8,29,40,1,0,0,1,0
1401,0,497,US,US,0,11,431,87,2,0,0,0,1
1402,0,73,US,US,0,16,1408,41,6,0,0,0,0
1403,0,21,US,US,0,13,2833,49,1,0,0,0,0
1404,0,98,US,US,0,14,282,45,9,0,0,0,0
1405,0,28,JP,US,1,9,19,16,3,0,0,1,0
1406,1,2329,VN,US,1,21,1447,32,30,1,1,0,0
1407,0,0,US,US,0,16,3372,33,6,0,0,0,0
1408,1,439,TH,US,1,19,28,45,3,0,1,1,0
1409,1,621,US,US,0,1,22,3,6,0,0,1,0
1410,0,112,US,US,0,19,16,57,6,0,0,1,0
1411,1,288,BR,US,1,18,3,3,4,0,1,1,0
1412,0,80,US,US,0,5,1402,13,5,0,0,0,0
1413,0,37,FR,US,1,19,2398,85,5,0,0,0,1
1414,0,212,US,CA,1,0,2357,19,4,0,0,0,0
1415,0,6,US,US,0,18,851,56,1,0,0,0,0
1416,0,46,US,US,0,4,3445,30,4,0,0,0,0
1417,0,508,AU,US,1,18,2617,62,4,0,0,0,1
1418,1,2286,RU,US,1,0,1774,41,29,1,1,0,0
1419,1,1751,US,US,0,10,306,5,4,1,0,0,0
1420,0,14,US,US,0,12,1053,42,1,0,0,0,0
1421,1,56,NG,US,1,21,28,5,3,0,1,1,0
